url,shades
https://www.facescanada.com/products/weightless-matte-finish,"[{'shade_url': 'https://www.facescanada.com/products/weightless-matte-finish', 'shade_color': [76, 24, 25], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/Wine-Rouge_bd0daf49-4673-44d7-b32c-99c0cabb4bb6_360x.jpg?v=1680776560', 'shade_price': 'Rs: 325', 'Product_Name': 'Weightless Matte Finish Lipstick', 'Product_type': 'matte', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Wine Rouge 30', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-matte-finish?variant=43844638081184', 'shade_color': [133, 64, 64], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/Pretty-sepia_1296f085-d9f8-45fd-96f5-54016f2ec73d_360x.jpg?v=1680776572', 'shade_price': 'Rs: 325', 'Product_Name': 'Weightless Matte Finish Lipstick', 'Product_type': 'matte', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Pretty Sepia 08', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-matte-finish?variant=43844638113952', 'shade_color': [130, 55, 60], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/Subtle-mauve_ebb30117-177b-43ec-8832-ea0748ae378e_360x.jpg?v=1680776561', 'shade_price': 'Rs: 325', 'Product_Name': 'Weightless Matte Finish Lipstick', 'Product_type': 'matte', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Subtle Mauve 10', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-matte-finish?variant=43844638146720', 'shade_color': [130, 45, 34], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/natural-earth_13f27543-67c1-4644-bba8-b1888618bfe5_360x.jpg?v=1680776572', 'shade_price': 'Rs: 325', 'Product_Name': 'Weightless Matte Finish Lipstick', 'Product_type': 'matte', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Natural Earth 15', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-matte-finish?variant=43844638179488', 'shade_color': [146, 41, 37], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/chilli-pepper_bacc874e-3bd0-491c-8cae-0d8664028e66_360x.jpg?v=1680776572', 'shade_price': 'Rs: 325', 'Product_Name': 'Weightless Matte Finish Lipstick', 'Product_type': 'matte', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Chilli Pepper 11', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-matte-finish?variant=43844638245024', 'shade_color': [177, 48, 48], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/Forever-red_1147df26-0f8d-4f81-b78d-8a4ebbe925bf_360x.jpg?v=1680776572', 'shade_price': 'Rs: 325', 'Product_Name': 'Weightless Matte Finish Lipstick', 'Product_type': 'matte', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Forever Red 03', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-matte-finish?variant=43844638277792', 'shade_color': [134, 52, 50], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/Forsake-Beauty_1375b845-a322-4e05-88b9-68fea57e51f9_360x.jpg?v=1680776572', 'shade_price': 'Rs: 325', 'Product_Name': 'Weightless Matte Finish Lipstick', 'Product_type': 'matte', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Forsake Beauty 01', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-matte-finish?variant=43844638343328', 'shade_color': [122, 40, 39], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/Kissed-ruby_ce59c9f5-74b7-4abc-9ae7-3da7b76c5db0_360x.jpg?v=1680776573', 'shade_price': 'Rs: 325', 'Product_Name': 'Weightless Matte Finish Lipstick', 'Product_type': 'matte', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Kissed Ruby 13', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-matte-finish?variant=43844638408864', 'shade_color': [105, 22, 21], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/Royal-Maroon_e378a58c-717c-4c11-a330-8673578bdea2_360x.jpg?v=1680776573', 'shade_price': 'Rs: 325', 'Product_Name': 'Weightless Matte Finish Lipstick', 'Product_type': 'matte', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Royal Maroon 16', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-matte-finish?variant=43844638441632', 'shade_color': [146, 27, 30], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/Jungle-red_c4bcdb78-4fd0-446e-add3-24003485de7e_360x.jpg?v=1680776573', 'shade_price': 'Rs: 325', 'Product_Name': 'Weightless Matte Finish Lipstick', 'Product_type': 'matte', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Jungle Red 29', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-matte-finish?variant=43844638474400', 'shade_color': [129, 45, 55], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/Flamboyant-Plum_501a86f3-be66-489b-83aa-8a743cfcf525_360x.jpg?v=1680776573', 'shade_price': 'Rs: 325', 'Product_Name': 'Weightless Matte Finish Lipstick', 'Product_type': 'matte', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Flamboyant Plum 12', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-matte-finish?variant=43844638507168', 'shade_color': [149, 40, 43], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/Maroon-love_c8690c84-331e-43f9-8f9d-59ae52b871c6_360x.jpg?v=1680776573', 'shade_price': 'Rs: 325', 'Product_Name': 'Weightless Matte Finish Lipstick', 'Product_type': 'matte', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Maroon Love 06', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-matte-finish?variant=43844638539936', 'shade_color': [191, 63, 78], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/fuschia-wave_9aa27496-5f0b-4f5a-894f-66a0258ee9c5_360x.jpg?v=1680776573', 'shade_price': 'Rs: 325', 'Product_Name': 'Weightless Matte Finish Lipstick', 'Product_type': 'matte', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Fuschia Wave 02', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-matte-finish?variant=43844638572704', 'shade_color': [198, 48, 61], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/Pink-Sugar_edac22b0-f6c0-4598-a799-4ac684f30621_360x.jpg?v=1680776573', 'shade_price': 'Rs: 325', 'Product_Name': 'Weightless Matte Finish Lipstick', 'Product_type': 'matte', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Pink Sugar 04', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-matte-finish?variant=43844638605472', 'shade_color': [173, 69, 76], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/Peach-Candy_3c0f5889-bd83-44c8-9707-acd665a48a01_360x.jpg?v=1680776573', 'shade_price': 'Rs: 325', 'Product_Name': 'Weightless Matte Finish Lipstick', 'Product_type': 'matte', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Peach Candy 14', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-matte-finish?variant=43844638638240', 'shade_color': [151, 40, 45], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/Divine-Mauve_221e95d9-a0ae-454c-a6a8-0c12a3a638ac_360x.jpg?v=1680776573', 'shade_price': 'Rs: 325', 'Product_Name': 'Weightless Matte Finish Lipstick', 'Product_type': 'matte', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Divine Mauve 17', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-matte-finish?variant=43844638703776', 'shade_color': [131, 57, 64], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/brown-ashes_4c1cdaf7-8f8d-4461-8f9a-91d651a65546_360x.jpg?v=1680776574', 'shade_price': 'Rs: 325', 'Product_Name': 'Weightless Matte Finish Lipstick', 'Product_type': 'matte', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Brown Ashes 25', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-matte-finish?variant=43844638736544', 'shade_color': [163, 84, 84], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/buff-nude_250a1f1e-39c1-4fc7-ab5e-2a000a94b3c8_360x.jpg?v=1680776574', 'shade_price': 'Rs: 325', 'Product_Name': 'Weightless Matte Finish Lipstick', 'Product_type': 'matte', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Buff Nude 05', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-matte-finish?variant=43844638769312', 'shade_color': [192, 36, 43], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/Red-Cider_f0cc5517-7cfa-40c0-90bc-75208fec8357_360x.jpg?v=1680776574', 'shade_price': 'Rs: 325', 'Product_Name': 'Weightless Matte Finish Lipstick', 'Product_type': 'matte', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Red Cider 28', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-matte-finish?variant=43844638802080', 'shade_color': [184, 35, 63], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/blazing-blush_b6260e0c-fc07-446b-be57-a86746a21e6c_360x.jpg?v=1680776574', 'shade_price': 'Rs: 325', 'Product_Name': 'Weightless Matte Finish Lipstick', 'Product_type': 'matte', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Blazing Blush 20', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-matte-finish?variant=43844638834848', 'shade_color': [103, 24, 55], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/Hot-Plum_9039ce47-82dc-4631-b0db-a15132c1fc36_360x.jpg?v=1680776574', 'shade_price': 'Rs: 325', 'Product_Name': 'Weightless Matte Finish Lipstick', 'Product_type': 'matte', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Hot Plum 24', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-matte-finish?variant=45280170999968', 'shade_color': [206, 42, 46], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/Image1_1f2a5f3a-4843-4d61-b6ae-a6c6c24189a6_360x.jpg?v=1680776570', 'shade_price': 'Rs: 325', 'Product_Name': 'Weightless Matte Finish Lipstick', 'Product_type': 'matte', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Bombshell Red 09', 'vendor': ' Faces Canada'}]"
https://www.facescanada.com/products/weightless-creme-finish,"[{'shade_url': 'https://www.facescanada.com/products/weightless-creme-finish', 'shade_color': [112, 54, 34], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/CC2623-Wicked_2_2673aea8-268a-4eaf-bdad-3d9248bb0edd_360x.jpg?v=1676372485', 'shade_price': 'Rs: 299', 'Product_Name': 'Weightless Creme Finish Lipstick', 'Product_type': 'N/A', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Natural Brown 21', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-creme-finish?variant=43222792700064', 'shade_color': [123, 51, 91], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/WeightlessCreme_PDP_imperialplum_9f3e5615-5ffe-4faf-9c27-1878c8a5d07a_360x.jpg?v=1676372489', 'shade_price': 'Rs: 299', 'Product_Name': 'Weightless Creme Finish Lipstick', 'Product_type': 'N/A', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Imperial Plum 23', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-creme-finish?variant=43222792732832', 'shade_color': [112, 68, 54], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/WeightlessCreme_PDP_darkcocoa_5f6ccb17-a184-4110-999c-838f6dc43fb6_360x.jpg?v=1676372488', 'shade_price': 'Rs: 299', 'Product_Name': 'Weightless Creme Finish Lipstick', 'Product_type': 'N/A', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Dark Cocoa 18', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-creme-finish?variant=43222792765600', 'shade_color': [234, 42, 52], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/WeightlessCreme_PDP_Ladyinred_e36f3b32-4ee2-4848-ac95-da45e9db865f_360x.jpg?v=1676372487', 'shade_price': 'Rs: 299', 'Product_Name': 'Weightless Creme Finish Lipstick', 'Product_type': 'N/A', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Lady In Red 11', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-creme-finish?variant=43222792798368', 'shade_color': [122, 59, 47], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/WeightlessCreme_PDP_SweetMocha_b19d6f2e-1052-4cfb-98dd-4e5192822e51_360x.jpg?v=1676372490', 'shade_price': 'Rs: 299', 'Product_Name': 'Weightless Creme Finish Lipstick', 'Product_type': 'N/A', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Sweet Mocha 22', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-creme-finish?variant=43222792831136', 'shade_color': [136, 47, 51], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/WeightlessCreme_PDP_Burgundy_f929c709-5922-4e0e-8d32-f74d11ca1d79_360x.jpg?v=1676372484', 'shade_price': 'Rs: 299', 'Product_Name': 'Weightless Creme Finish Lipstick', 'Product_type': 'N/A', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Burgundy 17', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-creme-finish?variant=43222792863904', 'shade_color': [169, 36, 42], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/WeightlessCreme_PDP_rosewood_d5de7666-6499-4d9b-8d48-149dec27c0b7_360x.jpg?v=1676372484', 'shade_price': 'Rs: 299', 'Product_Name': 'Weightless Creme Finish Lipstick', 'Product_type': 'N/A', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Rosewood 19', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-creme-finish?variant=43222792929440', 'shade_color': [128, 39, 55], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/WeightlessCreme_PDP_Amber_d6ab2872-8044-4ef1-bad0-234f7d626fa3_360x.jpg?v=1676372488', 'shade_price': 'Rs: 299', 'Product_Name': 'Weightless Creme Finish Lipstick', 'Product_type': 'N/A', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Amber 14', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-creme-finish?variant=43222792962208', 'shade_color': [183, 83, 81], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/WeightlessCreme_PDP_SummerReady_8115e6e8-09ae-4be2-9c9c-7e1a412ad7de_360x.jpg?v=1676372486', 'shade_price': 'Rs: 299', 'Product_Name': 'Weightless Creme Finish Lipstick', 'Product_type': 'N/A', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Summer Ready 05', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-creme-finish?variant=43222792994976', 'shade_color': [217, 46, 62], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/WeightlessCreme_PDP_RoseBouquet_9e166c31-9712-4590-a868-0ffbc36f9f9d_360x.jpg?v=1676372488', 'shade_price': 'Rs: 299', 'Product_Name': 'Weightless Creme Finish Lipstick', 'Product_type': 'N/A', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Rose Bouquet 13', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-creme-finish?variant=43222793027744', 'shade_color': [171, 49, 47], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/WeightlessCreme_PDP_LoveNude_e0d66028-52a2-49e6-b253-624d482f7fea_360x.jpg?v=1676372487', 'shade_price': 'Rs: 299', 'Product_Name': 'Weightless Creme Finish Lipstick', 'Product_type': 'N/A', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Love Nude 09', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-creme-finish?variant=43222793060512', 'shade_color': [227, 65, 86], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/WeightlessCreme_PDP_PrettyPink_ed707dac-7e74-4e56-96f4-daf4b1c3ffd8_360x.jpg?v=1676372486', 'shade_price': 'Rs: 299', 'Product_Name': 'Weightless Creme Finish Lipstick', 'Product_type': 'N/A', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Pretty Pink 07', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-creme-finish?variant=43222793093280', 'shade_color': [141, 53, 60], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/WeightlessCreme_PDP_PlumPeach_f91d5104-9d5c-42ef-8670-8804c416a143_360x.jpg?v=1676372486', 'shade_price': 'Rs: 299', 'Product_Name': 'Weightless Creme Finish Lipstick', 'Product_type': 'N/A', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Plum Peach 06', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-creme-finish?variant=43222793158816', 'shade_color': [142, 37, 53], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/WeightlessCreme_PDP_RockSolid_f561cf00-55ac-46b5-af63-bd38e2df33c6_360x.jpg?v=1676372485', 'shade_price': 'Rs: 299', 'Product_Name': 'Weightless Creme Finish Lipstick', 'Product_type': 'N/A', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Rock Solid 02', 'vendor': ' Faces Canada'}, {'shade_url': 'https://www.facescanada.com/products/weightless-creme-finish?variant=43222793191584', 'shade_color': [148, 49, 80], 'shade_image_url': 'www.facescanada.com/cdn/shop/products/WeightlessCreme_PDP_WineDrop_0df74158-e1a3-4746-b520-726aa71ed387_360x.jpg?v=1676372490', 'shade_price': 'Rs: 299', 'Product_Name': 'Weightless Creme Finish Lipstick', 'Product_type': 'N/A', 'original_price': 'Original Price not available', 'Selected_shade_name': 'Wine Drop 20', 'vendor': ' Faces Canada'}]"
